,,كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
,462,7000031527,ریاضی عمومی 1,نظري,3,0,151-4016,,يكشنبه از 09:15 تا 10:45 يكشنبه از از ...,جعفر اسماعیلی,,0,,1404/03/25 از 09:00 تا 11:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,463,55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,151-4016,,يكشنبه از 07:45 تا 09:15,جعفر اسماعیلی,,0,,1404/03/18 از 09:00 تا 11:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,464,55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,151-4015,,چهارشنبه از 10:45 تا 12:15,فرشته روستايي,,0,,1404/03/18 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,465,7000031527,ریاضی عمومی 1,نظري,3,0,151-4015,,چهارشنبه از 07:45 تا 10:45,فرشته روستايي,,0,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (C),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,466,7000031527,ریاضی عمومی 1,نظري,3,0,1514012,,سه شنبه از 10:45 تا 12:15 سه شنبه از ...,دکتر سیدعلی سعدآبادی,,50,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (C),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,467,7000031527,ریاضی عمومی 1,نظري,3,0,1514011,,سه شنبه از 07:45 تا 09:15 سه شنبه از ...,دکتر سیدعلی سعدآبادی,,50,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (C),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,468,7000031527,ریاضی عمومی 1,نظري,3,0,1514010,,يكشنبه از 14:00 تا 15:30 يكشنبه از از ...,دکتر سیدعلی سعدآبادی,,50,,1404/03/25 از 09:00 تا 11:00,فنی مهندسی-کلاس 414,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,469,7000031527,ریاضی عمومی 1,نظري,3,0,1514009,,شنبه از 12:30 تا 14:00 شنبه از از ...,دکتر سیدعلی سعدآبادی,,50,,1404/03/25 از 09:00 تا 11:00,فنی مهندسی-کلاس 414,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,470,7000031527,ریاضی عمومی 1,نظري,3,0,1514008,,چهارشنبه از 10:45 تا 12:15 چهارشنبه از ...,جعفر اسماعیلی,,50,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 12,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,471,7000031527,ریاضی عمومی 1,نظري,3,0,1514007,,چهارشنبه از 07:45 تا 09:15 چهارشنبه از ...,جعفر اسماعیلی,,50,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 12,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,472,7000031527,ریاضی عمومی 1,نظري,3,0,1514006,,دوشنبه از 10:45 تا 12:15 دوشنبه از از ...,جعفر اسماعیلی,,50,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 11,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,473,7000031527,ریاضی عمومی 1,نظري,3,0,1514005,,دوشنبه از 07:45 تا 09:15 دوشنبه از از ...,جعفر اسماعیلی,,50,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 11,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,474,7000031527,ریاضی عمومی 1,نظري,3,0,1514004,,يكشنبه از 10:45 تا 12:15 يكشنبه از از ...,فرشته روستايي,,50,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 11,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,475,7000031527,ریاضی عمومی 1,نظري,3,0,1514003,,يكشنبه از 07:45 تا 09:15 يكشنبه از از ...,فرشته روستايي,,50,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 11,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,476,7000031527,ریاضی عمومی 1,نظري,3,0,1514002,,شنبه از 10:45 تا 12:15 شنبه از از ...,جعفر اسماعیلی,,50,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 11,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,477,7000031527,ریاضی عمومی 1,نظري,3,0,1514001,,شنبه از 07:45 تا 09:15 شنبه از از ...,جعفر اسماعیلی,,50,,1404/03/25 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 11,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,478,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513012,,سه شنبه از 10:45 تا 12:15 سه شنبه از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,479,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513011,,سه شنبه از 07:45 تا 09:15 سه شنبه از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,480,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513010,,شنبه از 10:45 تا 12:15 شنبه از از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,481,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513009,,شنبه از 07:45 تا 09:15 شنبه از از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,482,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513008,,دوشنبه از 14:00 تا 15:30 دوشنبه از از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,483,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513007,,دوشنبه از 10:15 تا 12:15 دوشنبه از از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,484,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513006,,يكشنبه از 14:00 تا 15:30 يكشنبه از از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,485,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513005,,يكشنبه از 10:15 تا 12:15 يكشنبه از از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,486,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513004,,چهارشنبه از 07:45 تا 09:15 چهارشنبه از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,487,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513003,,يكشنبه از 10:45 تا 12:15 يكشنبه از از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,488,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513002,,يكشنبه از 07:45 تا 09:15 يكشنبه از از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,489,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513001,,دوشنبه از 07:45 تا 09:15 دوشنبه از از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,490,4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1513000,,دوشنبه از 10:15 تا 12:15 دوشنبه از از ...,,,50,,1404/03/18 از 15:00 تا 17:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,491,7000031528,ریاضی عمومی 2,نظري,3,0,1513012,,سه شنبه از 10:45 تا 12:15 سه شنبه از ...,احمد بیابانی دهکردی,,50,,1404/03/18 از 15:00 تا 17:00,کشاورزی و منابع طبیعی-کلاس 13,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,492,7000031528,ریاضی عمومی 2,نظري,3,0,1513011,,سه شنبه از 07:45 تا 09:15 سه شنبه از ...,احمد بیابانی دهکردی,,50,,1404/03/18 از 15:00 تا 17:00,کشاورزی و منابع طبیعی-کلاس 13,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,493,7000031528,ریاضی عمومی 2,نظري,3,0,1513010,,شنبه از 10:45 تا 12:15 شنبه از از ...,محمد ملکی,,50,,1404/03/18 از 15:00 تا 17:00,کشاورزی و منابع طبیعی-کلاس 13,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,494,7000031528,ریاضی عمومی 2,نظري,3,0,1513009,,شنبه از 07:45 تا 09:15 شنبه از از ...,محمد ملکی,,50,,1404/03/18 از 15:00 تا 17:00,کشاورزی و منابع طبیعی-کلاس 13,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,495,4293150360,معادلات دیفرانسیل,نظري,2,0,1512010,,دوشنبه از 07:45 تا 10:00,,,30,,1404/03/20 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,496,4293150360,معادلات دیفرانسیل,نظري,2,0,1512009,,چهارشنبه از 12:30 تا 15:00,,,30,,1404/03/20 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,497,4293150360,معادلات دیفرانسیل,نظري,2,0,1512008,,چهارشنبه از 10:15 تا 12:30,,,30,,1404/03/20 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,498,4293150360,معادلات دیفرانسیل,نظري,2,0,1512007,,سه شنبه از 12:30 تا 15:00,,,30,,1404/03/20 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,499,4293150360,معادلات دیفرانسیل,نظري,2,0,1512006,,سه شنبه از 10:15 تا 12:30,,,30,,1404/03/20 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,500,4293150360,معادلات دیفرانسیل,نظري,2,0,1512005,,چهارشنبه از 10:45 تا 13:15,,,30,,1404/03/20 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
